#L_UNITS ang
#E_UNITS eV
#S_UNITS GPA
#F_UNITS EV/ANG
#ALAT 15.56
#X 1.0 0.0 0.0
#Y 0.0 1.0 0.0
#Z 0.0 0.0 1.164
#C 1 1 1
#RCUT 6.5
#EPA -3.91
PD 0.75 0.0 0.429553264605 
PD 0.75 0.125 0.536941580756 
PD 0.875 0.0 0.536941580756 
PD 0.875 0.125 0.429553264605 
PD 0.75 0.0 0.644329896907 
PD 0.75 0.125 0.751718213058 
PD 0.875 0.0 0.751718213058 
PD 0.875 0.125 0.644329896907 
PD 0.75 0.25 0.0 
PD 0.75 0.375 0.107388316151 
PD 0.875 0.25 0.107388316151 
PD 0.875 0.375 0.0 
PD 0.75 0.25 0.214776632302 
PD 0.75 0.375 0.322164948454 
PD 0.875 0.25 0.322164948454 
PD 0.875 0.375 0.214776632302 
PD 0.75 0.25 0.429553264605 
PD 0.75 0.375 0.536941580756 
PD 0.875 0.25 0.536941580756 
PD 0.875 0.375 0.429553264605 
PD 0.75 0.25 0.644329896907 
PD 0.75 0.375 0.751718213058 
PD 0.875 0.25 0.751718213058 
PD 0.875 0.375 0.644329896907 
PD 0.75 0.5 0.0 
PD 0.75 0.625 0.107388316151 
PD 0.875 0.5 0.107388316151 
PD 0.875 0.625 0.0 
PD 0.75 0.5 0.214776632302 
PD 0.75 0.625 0.322164948454 
PD 0.875 0.5 0.322164948454 
PD 0.875 0.625 0.214776632302 
PD 0.75 0.5 0.429553264605 
PD 0.75 0.625 0.536941580756 
PD 0.875 0.5 0.536941580756 
PD 0.875 0.625 0.429553264605 
PD 0.75 0.5 0.644329896907 
PD 0.75 0.625 0.751718213058 
PD 0.875 0.5 0.751718213058 
PD 0.875 0.625 0.644329896907 
PD 0.75 0.75 0.0 
PD 0.75 0.875 0.107388316151 
PD 0.875 0.75 0.107388316151 
PD 0.875 0.875 0.0 
PD 0.75 0.75 0.214776632302 
PD 0.75 0.875 0.322164948454 
PD 0.875 0.75 0.322164948454 
PD 0.875 0.875 0.214776632302 
PD 0.75 0.75 0.429553264605 
PD 0.75 0.875 0.536941580756 
PD 0.875 0.75 0.536941580756 
PD 0.875 0.875 0.429553264605 
PD 0.75 0.75 0.644329896907 
PD 0.75 0.875 0.751718213058 
PD 0.875 0.75 0.751718213058 
PD 0.875 0.875 0.644329896907 
